"CD_MUN","Soil_Group","NM_MUN","SIGLA_UF","Symbol_WRB","WRB1","Legenda","Rotulo","area","porc_mun","note","note2","final_note_mun"
2207553.0,FERRALSOLS,Paquetá,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,8.60661554797983,0.0198913265718239,"0.5",0.00994566328591194,0.00994566328591194
2207603.0,LIXISOLS,Parnaguá,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,48.054455623349,0.0140129940652916,"0.5",0.00700649703264578,0.430984739250356
2207603.0,FERRALSOLS,Parnaguá,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,2907.87872041999,0.84795648443542,"0.5",0.42397824221771,0.430984739250356
2207603.0,LEPTOSOLS,Parnaguá,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,473.345063813616,0.138030521499288,"0",0.0,0.430984739250356
2207702.0,LEPTOSOLS,Parnaíba,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,27.3003687367034,0.0628375308845042,"0",0.0,0.150236832663977
2207702.0,GLEYSOLS,Parnaíba,PI,GLeu,Eutric GLEYSOLS,Eutric GLEYSOLS,GL,130.543669422645,0.300473665327955,"0.5",0.150236832663977,0.150236832663977
2207702.0,ARENOSOLS,Parnaíba,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,276.615565081295,0.636688803787541,"0",0.0,0.150236832663977
2207751.0,FERRALSOLS,Passagem Franca do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,171.577483223431,0.266657446873979,"0.5",0.133328723436989,0.405526489285322
2207751.0,LEPTOSOLS,Passagem Franca do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,121.575657381636,0.188947021429356,"0",0.0,0.405526489285322
2207751.0,PLINTHOSOLS,Passagem Franca do Piauí,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,350.284667844805,0.544395531696665,"0.5",0.272197765848333,0.405526489285322
2207777.0,FERRALSOLS,Patos do Piauí,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,318.005835125713,0.395874406501473,"0.5",0.197937203250737,0.24344318757021
2207777.0,LIXISOLS,Patos do Piauí,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,73.1098970232507,0.091011968638946,"0.5",0.045505984319473,0.24344318757021
2207777.0,LEPTOSOLS,Patos do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,412.184076838636,0.513113624859581,"0",0.0,0.24344318757021
2207793.0,PLINTHOSOLS,Pau D'Arco do Piauí,PI,PTdy,Dystric PLINTHOSOLS,Dystric PLINTHOSOLS,PT,87.7248506379239,0.203623615014922,"0.5",0.101811807507461,0.5
2207793.0,PLINTHOSOLS,Pau D'Arco do Piauí,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,343.093797933339,0.796376384985078,"0.5",0.398188192492539,0.5
2207801.0,LIXISOLS,Paulistana,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,682.627384900361,0.35161706366338,"0.5",0.17580853183169,0.821647502005664
2207801.0,LUVISOLS,Paulistana,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,1253.82813531105,0.645838970173974,"1",0.645838970173974,0.821647502005664
2207801.0,LEPTOSOLS,Paulistana,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,4.93884156470966,0.00254396616264574,"0",0.0,0.821647502005664
2207850.0,LEPTOSOLS,Pavussu,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,6.43689576638186,0.00590136083114775,"0",0.0,0.497049319584426
2207850.0,ACRISOLS,Pavussu,PI,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,156.488163378005,0.143468707807941,"0.5",0.0717343539039704,0.497049319584426
2207850.0,FERRALSOLS,Pavussu,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,927.822643047881,0.850629931360911,"0.5",0.425314965680456,0.497049319584426
2207900.0,LEPTOSOLS,Pedro II,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,256.511642206459,0.16607408974356,"0",0.0,0.2350738549219
2207900.0,ARENOSOLS,Pedro II,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,561.877796415109,0.36377820041264,"0",0.0,0.2350738549219
2207900.0,PLINTHOSOLS,Pedro II,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,0.454641945304155,0.0002943501767645,"0.5",0.0001471750883823,0.2350738549219
2207900.0,FERRALSOLS,Pedro II,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,654.258729683004,0.423588660749477,"0.5",0.211794330374739,0.2350738549219
2207900.0,LIXISOLS,Pedro II,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,71.4586719328401,0.0462646989175578,"0.5",0.0231323494587789,0.2350738549219
2207934.0,ARENOSOLS,Pedro Laurentino,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,638.748639011113,0.733909201930484,"0",0.0,0.133045399034758
2207934.0,LIXISOLS,Pedro Laurentino,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,231.588777839556,0.266090798069516,"0.5",0.133045399034758,0.133045399034758
2207959.0,FERRALSOLS,Nova Santa Rita,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,626.679667530133,0.688861576952297,"0.5",0.344430788476149,0.369738282400619
2207959.0,LIXISOLS,Nova Santa Rita,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,46.0460923042772,0.05061498784894,"0.5",0.02530749392447,0.369738282400619
2207959.0,ARENOSOLS,Nova Santa Rita,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,237.006599317811,0.260523435198763,"0",0.0,0.369738282400619
2208007.0,LEPTOSOLS,Picos,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,516.491610927271,0.894660389841885,"0",0.0,0.0526698050790577
2208007.0,FERRALSOLS,Picos,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,60.813047680172,0.105339610158115,"0.5",0.0526698050790577,0.0526698050790577
2208106.0,ARENOSOLS,Pimenteiras,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,328.232829152433,0.0719352833514937,"0",0.0,0.342955461977463
2208106.0,LEPTOSOLS,Pimenteiras,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,1104.92126759873,0.242153792693581,"0",0.0,0.342955461977463
2208106.0,FERRALSOLS,Pimenteiras,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,3108.83981926139,0.681331218057768,"0.5",0.340665609028884,0.342955461977463
2208106.0,LIXISOLS,Pimenteiras,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,20.8966970487192,0.00457970589715704,"0.5",0.00228985294857852,0.342955461977463
2208205.0,LIXISOLS,Pio IX,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,963.677535949042,0.494896767229476,"0.5",0.247448383614738,0.475471914380007
2208205.0,FERRALSOLS,Pio IX,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,888.028246765188,0.456047061530539,"0.5",0.228023530765269,0.475471914380007
2208205.0,LEPTOSOLS,Pio IX,PI,LPeu,Eutric LEPTOSOLS,Eutric LEPTOSOLS,LP,6.06015490749109,0.00311219361326461,"0",0.0,0.475471914380007
2208205.0,ARENOSOLS,Pio IX,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,82.7483530409728,0.0424954311850912,"0",0.0,0.475471914380007
2208205.0,LEPTOSOLS,Pio IX,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,6.71511102422357,0.0034485464416294,"0",0.0,0.475471914380007
2208304.0,VERTISOLS,Piracuruca,PI,VRcc,Calcic VERTISOLS,Calcic VERTISOLS,VR,65.3399178484855,0.0275789160894189,"1",0.0275789160894189,0.187871635955341
2208304.0,LEPTOSOLS,Piracuruca,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,618.917664096733,0.261235074766452,"0",0.0,0.187871635955341
2208304.0,LIXISOLS,Piracuruca,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,1.93238991967498,0.0008156303405574,"0.5",0.0004078151702787,0.187871635955341
2208304.0,PLINTHOSOLS,Piracuruca,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,757.598050928067,0.319769809391286,"0.5",0.159884904695643,0.187871635955341
2208304.0,ARENOSOLS,Piracuruca,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,925.410158768431,0.390600569412285,"0",0.0,0.187871635955341
2208403.0,PLINTHOSOLS,Piripiri,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,569.693371029026,0.404251798053039,"0.5",0.202125899026519,0.372491671419188
2208403.0,ARENOSOLS,Piripiri,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,359.38318589222,0.255016657161625,"0",0.0,0.372491671419188
2208403.0,FERRALSOLS,Piripiri,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,163.830136082985,0.116253111682155,"0.5",0.0581265558410775,0.372491671419188
2208403.0,LIXISOLS,Piripiri,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,316.34707846392,0.224478433103182,"0.5",0.112239216551591,0.372491671419188
2208502.0,PLINTHOSOLS,Porto,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,212.975601061003,0.841104685047889,"0.5",0.420552342523944,0.579447657476056
2208502.0,FLUVISOLS,Porto,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,40.2337851747627,0.158895314952111,"1",0.158895314952111,0.579447657476056
2208551.0,PLINTHOSOLS,Porto Alegre do Piauí,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,289.210506469687,0.247308170959092,"0.5",0.123654085479546,0.209645467016135
2208551.0,LEPTOSOLS,Porto Alegre do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,648.180747515227,0.554268920156569,"0",0.0,0.209645467016135
2208551.0,Water,Porto Alegre do Piauí,PI,Water,,Water,Water,30.9199972306749,0.0264401458111615,"0",0.0,0.209645467016135
2208551.0,FERRALSOLS,Porto Alegre do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,201.12243691567,0.171982763073177,"0.5",0.0859913815365884,0.209645467016135
2208601.0,LEPTOSOLS,Prata do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,132.722177151001,0.66840683898213,"0",0.0,0.165796580508935
2208601.0,PLINTHOSOLS,Prata do Piauí,PI,PTdy,Dystric PLINTHOSOLS,Dystric PLINTHOSOLS,PT,23.635771110864,0.119032940795897,"0.5",0.0595164703979486,0.165796580508935
2208601.0,PLINTHOSOLS,Prata do Piauí,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,42.207011595689,0.212560220221973,"0.5",0.106280110110987,0.165796580508935
2208650.0,LIXISOLS,Queimada Nova,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,705.614155781294,0.549255480432697,"0.5",0.274627740216349,0.372378535449401
2208650.0,LEPTOSOLS,Queimada Nova,PI,LPeu,Eutric LEPTOSOLS,Eutric LEPTOSOLS,LP,452.313789996519,0.352084529477432,"0",0.0,0.372378535449401
2208650.0,FERRALSOLS,Queimada Nova,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,2.33603772448224,0.00181838971363705,"0.5",0.0009091948568185,0.372378535449401
2208650.0,LUVISOLS,Queimada Nova,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,124.409872142111,0.0968416003762339,"1",0.0968416003762339,0.372378535449401
2208700.0,LEPTOSOLS,Redenção do Gurguéia,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,755.01091805557,0.305901110516982,"0",0.0,0.387688483302407
2208700.0,FLUVISOLS,Redenção do Gurguéia,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,200.606776228461,0.0812780771217951,"1",0.0812780771217951,0.387688483302407
2208700.0,FERRALSOLS,Redenção do Gurguéia,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,1512.5358759321,0.612820812361223,"0.5",0.306410406180611,0.387688483302407
2208809.0,PHAEOZEMS,Regeneração,PI,PHlv,Luvic PHAEOZEMS,Luvic PHAEOZEMS,PH,0.204971694601774,0.0001638420287524,"1",0.0001638420287524,0.229357624027481
2208809.0,FERRALSOLS,Regeneração,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,573.457717121705,0.458387563997458,"0.5",0.229193781998729,0.229357624027481
2208809.0,LEPTOSOLS,Regeneração,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,677.369760931578,0.54144859397379,"0",0.0,0.229357624027481
2208858.0,FLUVISOLS,Riacho Frio,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,131.925679226268,0.0593694280764391,"1",0.0593694280764391,0.487449248405981
2208858.0,LEPTOSOLS,Riacho Frio,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,534.582708517905,0.240573858329944,"0",0.0,0.487449248405981
2208858.0,LUVISOLS,Riacho Frio,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,346.878609910222,0.156102927065466,"1",0.156102927065466,0.487449248405981
2208858.0,FERRALSOLS,Riacho Frio,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,1208.72770852757,0.543953786528152,"0.5",0.271976893264076,0.487449248405981
2208874.0,LEPTOSOLS,Ribeira do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,35.0070721515391,0.0345755394831479,"0",0.0,0.567461472877823
2208874.0,FERRALSOLS,Ribeira do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,258.669775059537,0.255481149121887,"0.5",0.127740574560944,0.567461472877823
2208874.0,ARENOSOLS,Ribeira do Piauí,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,220.077381655339,0.217364484691344,"0",0.0,0.567461472877823
2208874.0,LIXISOLS,Ribeira do Piauí,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,107.03528219523,0.105715856773482,"0.5",0.0528579283867409,0.567461472877823
2208874.0,FLUVISOLS,Ribeira do Piauí,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,391.691354742386,0.386862969930139,"1",0.386862969930139,0.567461472877823
2208908.0,LEPTOSOLS,Ribeiro Gonçalves,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,1238.70661108919,0.311316232972236,"0",0.0,0.344341883513882
2208908.0,FERRALSOLS,Ribeiro Gonçalves,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,2740.22696157698,0.688683767027764,"0.5",0.344341883513882,0.344341883513882
2209005.0,ACRISOLS,Rio Grande do Piauí,PI,ACcr,Chromic ACRISOLS,Chromic ACRISOLS,AC,112.785868270447,0.177349079782503,"0.5",0.0886745398912516,0.39805123710178
2209005.0,LEPTOSOLS,Rio Grande do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,129.669460441238,0.20389752579644,"0",0.0,0.39805123710178
2209005.0,FERRALSOLS,Rio Grande do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,393.498736619608,0.618753394421057,"0.5",0.309376697210528,0.39805123710178
2209104.0,ARENOSOLS,Santa Cruz do Piauí,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,29.4222540619091,0.0504589978148524,"0",0.0,0.220569436601957
2209104.0,FERRALSOLS,Santa Cruz do Piauí,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,257.2246886792,0.441138873203914,"0.5",0.220569436601957,0.220569436601957
2209104.0,LEPTOSOLS,Santa Cruz do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,296.445376489392,0.508402128981234,"0",0.0,0.220569436601957
2209153.0,FERRALSOLS,Santa Cruz dos Milagres,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,120.049279218303,0.122679319303556,"0.5",0.0613396596517782,0.0613396596517782
2209153.0,LEPTOSOLS,Santa Cruz dos Milagres,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,858.512387897361,0.877320680696444,"0",0.0,0.0613396596517782
2209203.0,ARENOSOLS,Santa Filomena,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,163.909633414585,0.0310114097113449,"0",0.0,0.238054827445172
2209203.0,LEPTOSOLS,Santa Filomena,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,2605.09297612979,0.492878935398311,"0",0.0,0.238054827445172
2209203.0,FERRALSOLS,Santa Filomena,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,2516.45957809108,0.476109654890344,"0.5",0.238054827445172,0.238054827445172
2209302.0,LEPTOSOLS,Santa Luz,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,504.48718661149,0.425114556765888,"0",0.0,0.31302004339748
2209302.0,FERRALSOLS,Santa Luz,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,621.515950145307,0.523730799673266,"0.5",0.261865399836633,0.31302004339748
2209302.0,FLUVISOLS,Santa Luz,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,60.7056658055986,0.0511546435608468,"1",0.0511546435608468,0.31302004339748
2209351.0,FERRALSOLS,Santana do Piauí,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,40.9034158696615,0.368290190449246,"0.5",0.184145095224623,0.184145095224623
2209351.0,LEPTOSOLS,Santana do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,70.1595907767196,0.631709809550754,"0",0.0,0.184145095224623
2209377.0,LEPTOSOLS,Santa Rosa do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,337.514143530867,0.992107625714514,"0",0.0,0.00394618714274323
2209377.0,FERRALSOLS,Santa Rosa do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,2.68497880506921,0.00789237428548647,"0.5",0.00394618714274323,0.00394618714274323
2209401.0,LEPTOSOLS,Santo Antônio de Lisboa,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,100.927193419738,0.26205852843878,"0",0.0,0.323902225221321
2209401.0,FERRALSOLS,Santo Antônio de Lisboa,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,249.490392308546,0.647804450442641,"0.5",0.323902225221321,0.323902225221321
2209401.0,ARENOSOLS,Santo Antônio de Lisboa,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,34.714674690845,0.0901370211185789,"0",0.0,0.323902225221321
2209450.0,FERRALSOLS,Santo Antônio dos Milagres,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,19.3195968761257,0.573836922024542,"0.5",0.286918461012271,0.713081538987729
2209450.0,PHAEOZEMS,Santo Antônio dos Milagres,PI,PHlv,Luvic PHAEOZEMS,Luvic PHAEOZEMS,PH,14.3478025793932,0.426163077975458,"1",0.426163077975458,0.713081538987729
2209500.0,LIXISOLS,Santo Inácio do Piauí,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,33.8492577183465,0.0397254778894626,"0.5",0.0198627389447313,0.0401950976096422
2209500.0,FERRALSOLS,Santo Inácio do Piauí,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,34.6495642109309,0.0406647173298218,"0.5",0.0203323586649109,0.0401950976096422
2209500.0,LEPTOSOLS,Santo Inácio do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,209.199161070906,0.245516067642217,"0",0.0,0.0401950976096422
2209500.0,ARENOSOLS,Santo Inácio do Piauí,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,574.381325209352,0.674093737138498,"0",0.0,0.0401950976096422
2209559.0,LIXISOLS,São Braz do Piauí,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,183.816390275729,0.280050629157856,"0.5",0.140025314578928,0.5
2209559.0,FERRALSOLS,São Braz do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,472.552034349796,0.719949370842144,"0.5",0.359974685421072,0.5
2209609.0,LEPTOSOLS,São Félix do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,590.489515174475,0.941542781776689,"0",0.0,0.0292286091116554
2209609.0,PLINTHOSOLS,São Félix do Piauí,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,0.903667449425936,0.00144090884303363,"0.5",0.0007204544215168,0.0292286091116554
2209609.0,FERRALSOLS,São Félix do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,35.7578365366119,0.0570163093802771,"0.5",0.0285081546901386,0.0292286091116554
2209658.0,LUVISOLS,São Francisco de Assis do Piauí,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,218.806703157148,0.20401909132921,"1",0.20401909132921,0.602009545664605
2209658.0,FERRALSOLS,São Francisco de Assis do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,853.674806938769,0.79598090867079,"0.5",0.397990454335395,0.602009545664605
2209708.0,LEPTOSOLS,São Francisco do Piauí,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,256.770348648952,0.191526952536616,"0",0.0,0.319835000935343
2209708.0,ARENOSOLS,São Francisco do Piauí,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,226.305573684495,0.168803045592698,"0",0.0,0.319835000935343
2209708.0,LIXISOLS,São Francisco do Piauí,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,22.1064149738067,0.0164893427676557,"0.5",0.00824467138382785,0.319835000935343
2209708.0,FERRALSOLS,São Francisco do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,835.466303775584,0.62318065910303,"0.5",0.311590329551515,0.319835000935343
2209757.0,LUVISOLS,São Gonçalo do Gurguéia,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,725.193626558027,0.523488550234311,"1",0.523488550234311,0.523488550234311
2209757.0,ARENOSOLS,São Gonçalo do Gurguéia,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,660.115806157233,0.476511449765689,"0",0.0,0.523488550234311
2209807.0,FERRALSOLS,São Gonçalo do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,140.748366451469,0.937882728113249,"0.5",0.468941364056625,0.531058635943375
2209807.0,PHAEOZEMS,São Gonçalo do Piauí,PI,PHlv,Luvic PHAEOZEMS,Luvic PHAEOZEMS,PH,9.32195922199154,0.0621172718867505,"1",0.0621172718867505,0.531058635943375
2209856.0,LEPTOSOLS,São João da Canabrava,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,17.5609179433026,0.0365443286865955,"0",0.0,0.481727835656702
2209856.0,FERRALSOLS,São João da Canabrava,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,462.976516302795,0.963455671313405,"0.5",0.481727835656702,0.481727835656702
2209872.0,LEPTOSOLS,São João da Fronteira,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,125.590823693575,0.153698756070552,"0",0.0,0.023348672619713
2209872.0,PLINTHOSOLS,São João da Fronteira,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,38.1574854791322,0.0466973452394261,"0.5",0.023348672619713,0.023348672619713
2209872.0,ARENOSOLS,São João da Fronteira,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,653.37491878579,0.799603898690022,"0",0.0,0.023348672619713
2209906.0,FERRALSOLS,São João da Serra,PI,FRha,Haplic FERRALSOLS,Haplic FERRALSOLS,FR,98.9093578302159,0.0992042573060838,"0.5",0.0496021286530419,0.0496021286530419
2209906.0,LEPTOSOLS,São João da Serra,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,831.424376941499,0.833903279022783,"0",0.0,0.0496021286530419
2209906.0,ARENOSOLS,São João da Serra,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,66.693615829198,0.0668924636711335,"0",0.0,0.0496021286530419
2209955.0,LEPTOSOLS,São João da Varjota,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,36.6200182243124,0.0926370151663818,"0",0.0,0.0
2209955.0,ARENOSOLS,São João da Varjota,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,358.686524830217,0.907362984833618,"0",0.0,0.0
2209971.0,FERRALSOLS,São João do Arraial,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,15.4855588888935,0.0725812603606894,"0.5",0.0362906301803447,0.5
2209971.0,LIXISOLS,São João do Arraial,PI,LXcr,Chromic LIXISOLS,Chromic LIXISOLS,LX,124.114981559721,0.581730491994658,"0.5",0.290865245997329,0.5
2209971.0,PLINTHOSOLS,São João do Arraial,PI,PTpx,Pisoplinthic PLINTHOSOLS,Pisoplinthic PLINTHOSOLS,PT,73.7542402749318,0.345688247644653,"0.5",0.172844123822327,0.5
2210003.0,LUVISOLS,São João do Piauí,PI,LVcr,Chromic LUVISOLS,Chromic LUVISOLS,LV,88.7090950850662,0.0580657125245626,"1",0.0580657125245626,0.381173199835559
2210003.0,LEPTOSOLS,São João do Piauí,PI,LPeu,Eutric LEPTOSOLS,Eutric LEPTOSOLS,LP,222.674735249788,0.145754695740031,"0",0.0,0.381173199835559
2210003.0,ARENOSOLS,São João do Piauí,PI,ARdy,Dystric ARENOSOLS,Dystric ARENOSOLS,AR,448.382146034973,0.293494469398507,"0",0.0,0.381173199835559
2210003.0,FERRALSOLS,São João do Piauí,PI,FRxa,Xanthic FERRALSOLS,Xanthic FERRALSOLS,FR,548.694532730499,0.359155270051806,"0.5",0.179577635025903,0.381173199835559
2210003.0,FLUVISOLS,São João do Piauí,PI,FLeu,Eutric FLUVISOLS,Eutric FLUVISOLS,FL,219.275761207923,0.143529852285094,"1",0.143529852285094,0.381173199835559
2210052.0,VERTISOLS,São José do Divino,PI,VRcc,Calcic VERTISOLS,Calcic VERTISOLS,VR,42.9147235537616,0.134499100460106,"1",0.134499100460106,0.134499100460106
2210052.0,LEPTOSOLS,São José do Divino,PI,LPdy,Dystric LEPTOSOLS,Dystric LEPTOSOLS,LP,276.155987008281,0.865500899539894,"0",0.0,0.134499100460106
